Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-03-21 00:00:00-04:00,24.013524328147923,24.403435505706756,23.834437137081917,24.008991241455078,142010800,0.0,0.0
2016-03-22 00:00:00-04:00,23.85937361041647,24.32182628508781,23.850305707439503,24.192611694335938,129777600,0.0,0.0
2016-03-23 00:00:00-04:00,24.138206406139542,24.271954085834214,24.006724405082437,24.058862686157227,102814000,0.0,0.0
2016-03-24 00:00:00-04:00,23.909244432370954,24.08606420344629,23.777762443280135,23.95458221435547,104532000,0.0,0.0
2016-03-28 00:00:00-04:00,24.02938821816688,24.072460316534336,23.81629686353881,23.845767974853516,77645600,0.0,0.0
2016-03-29 00:00:00-04:00,23.777762531955794,24.43517075033608,23.775495123990456,24.410234451293945,124760400,0.0,0.0
2016-03-30 00:00:00-04:00,24.630130864020177,25.031375671524557,24.618795551630864,24.8364200592041,182404400,0.0,0.0
2016-03-31 00:00:00-04:00,24.87268719566875,24.91349189158519,24.682264704883522,24.70720100402832,103553600,0.0,0.0
2016-04-01 00:00:00-04:00,24.659599417281587,24.93616442673863,24.528117407945324,24.933897018432617,103496000,0.0,0.0
2016-04-04 00:00:00-04:00,25.03137015631035,25.432616604933102,24.99736595616047,25.19005584716797,149424800,0.0,0.0
2016-04-05 00:00:00-04:00,24.82508071710366,25.10164567179377,24.80467750544146,24.89308738708496,106314800,0.0,0.0
2016-04-06 00:00:00-04:00,24.988303135262203,25.158322429290177,24.75480851866221,25.15378761291504,105616400,0.0,0.0
2016-04-07 00:00:00-04:00,24.924821758178663,25.031367433279193,24.509976095960486,24.605186462402344,127207600,0.0,0.0
2016-04-08 00:00:00-04:00,24.689067885533632,24.884021740771797,24.52131427941791,24.632394790649414,94326800,0.0,0.0
2016-04-11 00:00:00-04:00,24.702667121447277,25.07444245913687,24.67093032892686,24.714000701904297,117630000,0.0,0.0
2016-04-12 00:00:00-04:00,24.786544736323343,25.04950873511771,24.632395573682633,25.035907745361328,108929200,0.0,0.0
2016-04-13 00:00:00-04:00,25.117516811834165,25.46662156083389,25.117516811834165,25.39861488342285,133029200,0.0,0.0
2016-04-14 00:00:00-04:00,25.30340480951306,25.477957186166464,25.237663809870032,25.412216186523438,101895600,0.0,0.0
2016-04-15 00:00:00-04:00,25.414480130526364,25.45755223154841,24.87495294670336,24.90215492248535,187756000,0.0,0.0
2016-04-18 00:00:00-04:00,24.684534050133532,24.698135039997922,24.242484584284085,24.364898681640625,243286000,0.0,0.0
2016-04-19 00:00:00-04:00,24.45557552402066,24.482779234688476,24.081534447111306,24.235685348510742,129539600,0.0,0.0
2016-04-20 00:00:00-04:00,24.174477998718213,24.50318129508087,24.04299598836283,24.28555679321289,122444000,0.0,0.0
2016-04-21 00:00:00-04:00,24.240215104062983,24.240215104062983,23.920578033367182,24.02259063720703,126210000,0.0,0.0
2016-04-22 00:00:00-04:00,23.804974158055394,24.13821232927027,23.716564242777093,23.956857681274414,134732400,0.0,0.0
2016-04-25 00:00:00-04:00,23.802703120282906,23.95005353312316,23.691624323322156,23.820838928222656,112126400,0.0,0.0
2016-04-26 00:00:00-04:00,23.555610057989227,23.870712381629517,23.555610057989227,23.655353546142578,224064800,0.0,0.0
2016-04-27 00:00:00-04:00,21.762466888529023,22.376802985860067,21.689925401414946,22.175046920776367,458408400,0.0,0.0
2016-04-28 00:00:00-04:00,22.127442679762147,22.188648859516505,21.36575616767708,21.497238159179688,328970800,0.0,0.0
2016-04-29 00:00:00-04:00,21.30681423326988,21.472300415516546,20.971310512135492,21.250141143798828,274126000,0.0,0.0
2016-05-02 00:00:00-04:00,21.302281198666822,21.32721749645648,20.946374265108137,21.22747230529785,192640400,0.0,0.0
2016-05-03 00:00:00-04:00,21.354420761938123,21.70352722254671,21.236541489426717,21.576580047607422,227325200,0.0,0.0
2016-05-04 00:00:00-04:00,21.58111374246276,21.739799445136008,21.268278882746422,21.352155685424805,164102000,0.0,0.0
2016-05-05 00:00:00-04:00,21.43883101700797,21.454796034333274,21.137775161690538,21.26549530029297,143562000,0.1425,0.0
2016-05-06 00:00:00-04:00,21.295140091207248,21.313384577452588,20.94846875170711,21.146892547607422,174799600,0.0,0.0
2016-05-09 00:00:00-04:00,21.210754005185425,21.38636915981876,21.117243394236745,21.162858963012695,131745600,0.0,0.0
2016-05-10 00:00:00-04:00,21.286015744513602,21.340752680189393,21.007766899739963,21.306541442871094,134747200,0.0,0.0
2016-05-11 00:00:00-04:00,21.320225893374197,21.340751590683794,21.08759088353109,21.098995208740234,114876400,0.0,0.0
2016-05-12 00:00:00-04:00,21.146892206181526,21.160576005658577,20.40565624020589,20.60407829284668,305258800,0.0,0.0
2016-05-13 00:00:00-04:00,20.526531279465186,20.907412053370802,20.526531279465186,20.64512825012207,177571200,0.0,0.0
2016-05-16 00:00:00-04:00,21.071625589084583,21.527770750428644,20.902852366602875,21.411453247070312,245039200,0.0,0.0
2016-05-17 00:00:00-04:00,21.56426793750375,21.59847744007784,21.21303587727575,21.322509765625,187667600,0.0,0.0
2016-05-18 00:00:00-04:00,21.475314035757787,21.714789190328467,21.413733467399883,21.56654167175293,168249600,0.0,0.0
2016-05-19 00:00:00-04:00,21.584782776977047,21.584782776977047,21.3407452544373,21.48443031311035,121768400,0.0,0.0
2016-05-20 00:00:00-04:00,21.58479091378016,21.7649684781644,21.557421575120426,21.717073440551758,128104000,0.0,0.0
2016-05-23 00:00:00-04:00,21.865316197774433,22.166371896965245,21.819700643317958,21.9930362701416,152074400,0.0,0.0
2016-05-24 00:00:00-04:00,22.17321677225564,22.371638805602565,22.086548077179312,22.328306198120117,140560800,0.0,0.0
2016-05-25 00:00:00-04:00,22.503920600732343,22.747958186847455,22.376200515305563,22.720590591430664,152675200,0.0,0.0
2016-05-26 00:00:00-04:00,22.734274533280352,22.97375143502957,22.497078844515553,22.900768280029297,225324800,0.0,0.0
2016-05-27 00:00:00-04:00,22.67953413052578,22.914448570348203,22.636199790733347,22.8870792388916,145364800,0.0,0.0
2016-05-31 00:00:00-04:00,22.716030227631464,22.898489000566585,22.538133881050424,22.77532958984375,169228800,0.0,0.0
2016-06-01 00:00:00-04:00,22.58374616558983,22.70234488193408,22.426377268212295,22.456026077270508,116693200,0.0,0.0
2016-06-02 00:00:00-04:00,22.25987737556254,22.31461429258537,22.038646755023922,22.287246704101562,160766400,0.0,0.0
2016-06-03 00:00:00-04:00,22.303223574100628,22.412697466376837,22.22567797202018,22.33287239074707,114019600,0.0,0.0
2016-06-06 00:00:00-04:00,22.348830448630295,23.238313811742945,22.248479701959216,22.494796752929688,93170000,0.0,0.0
2016-06-07 00:00:00-04:00,22.63620721418083,22.777612862996868,22.570065946511516,22.586030960083008,89638000,0.0,0.0
2016-06-08 00:00:00-04:00,22.583748560036888,22.70690797542668,22.506204709637323,22.56550407409668,83392400,0.0,0.0
2016-06-09 00:00:00-04:00,22.465150329311918,22.804978004438173,22.456027216818192,22.727434158325195,106405600,0.0,0.0
2016-06-10 00:00:00-04:00,22.47199043461949,22.6590098756707,22.4605878499545,22.54041290283203,126851600,0.0,0.0
2016-06-13 00:00:00-04:00,22.508489592364967,22.606560898012255,22.14585318681107,22.200590133666992,152082000,0.0,0.0
2016-06-14 00:00:00-04:00,22.196024840457255,22.460589885462802,22.066023531116475,22.227954864501953,127727600,0.0,0.0
2016-06-15 00:00:00-04:00,22.31005959227909,22.444623318622153,22.129882046190804,22.154970169067383,117780800,0.0,0.0
2016-06-16 00:00:00-04:00,21.997594853049463,22.29408983848365,21.91092791794893,22.248476028442383,125307200,0.0,0.0
2016-06-17 00:00:00-04:00,22.03637851841525,22.043220419024696,21.735322711206962,21.742164611816406,244032800,0.0,0.0
2016-06-20 00:00:00-04:00,21.89497251773313,22.024973847454927,21.673741787842893,21.689706802368164,137647600,0.0,0.0
2016-06-21 00:00:00-04:00,21.65321047429848,21.97479189497669,21.59391111854967,21.874441146850586,142185600,0.0,0.0
2016-06-22 00:00:00-04:00,21.95198369740968,22.097949995258144,21.746718047292926,21.792333602905273,116876400,0.0,0.0
2016-06-23 00:00:00-04:00,21.881287301463182,21.961112368926514,21.72391663985264,21.91777801513672,128960800,0.0,0.0
2016-06-24 00:00:00-04:00,21.190227783979644,21.58935486567502,21.13092841605494,21.301982879638672,301245600,0.0,0.0
2016-06-27 00:00:00-04:00,21.210747847269868,21.222152171166954,20.868639011023582,20.991798400878906,181958400,0.0,0.0
2016-06-28 00:00:00-04:00,21.187947006729193,21.361282687277768,21.014611326180614,21.34531593322754,161779600,0.0,0.0
2016-06-29 00:00:00-04:00,21.431977107436964,21.564259599763854,21.354431538120874,21.530048370361328,146124000,0.0,0.0
2016-06-30 00:00:00-04:00,21.539180013028858,21.842515292415538,21.507249983619733,21.803743362426758,143345600,0.0,0.0
2016-07-01 00:00:00-04:00,21.778653190981583,22.00216511593841,21.742162477960512,21.869882583618164,104106000,0.0,0.0
2016-07-05 00:00:00-04:00,21.755845018459116,21.75812623165836,21.543737432381075,21.664615631103516,110820800,0.0,0.0
2016-07-06 00:00:00-04:00,21.575663676066892,21.81742177120235,21.523207962067353,21.787771224975586,123796400,0.0,0.0
2016-07-07 00:00:00-04:00,21.82655174735586,22.009010562027278,21.80830725793369,21.881290435791016,100558400,0.0,0.0
2016-07-08 00:00:00-04:00,22.006720208172048,22.097949577617026,21.906369467832516,22.0500545501709,115648400,0.0,0.0
2016-07-11 00:00:00-04:00,22.06602892919508,22.27129466259419,22.061468241811205,22.118486404418945,95179600,0.0,0.0
2016-07-12 00:00:00-04:00,22.161817671562268,22.282695890500854,22.1504150837707,22.218835830688477,96670000,0.0,0.0
2016-07-13 00:00:00-04:00,22.216550820282194,22.275848438154696,22.086547779420336,22.09339141845703,103568800,0.0,0.0
2016-07-14 00:00:00-04:00,22.211982458068817,22.576898139995517,22.19601745136125,22.53128433227539,155676000,0.0,0.0
2016-07-15 00:00:00-04:00,22.560940796966456,22.647609497152324,22.465150724182323,22.529010772705078,120548000,0.0,0.0
2016-07-18 00:00:00-04:00,22.510764780306978,22.83690866582766,22.487957868463706,22.76848793029785,145975600,0.0,0.0
2016-07-19 00:00:00-04:00,22.706903287985973,22.80725577019259,22.656727046882665,22.777606964111328,95119600,0.0,0.0
2016-07-20 00:00:00-04:00,22.807256961689006,22.912170134906102,22.747957606373042,22.798133850097656,105104000,0.0,0.0
2016-07-21 00:00:00-04:00,22.76848117616216,23.035325619687843,22.60882936050737,22.6772518157959,130808000,0.0,0.0
2016-07-22 00:00:00-04:00,22.638487350057606,22.6476104631008,22.42181733040751,22.501644134521484,113254800,0.0,0.0
2016-07-25 00:00:00-04:00,22.408137073082298,22.542699096614815,22.104800041655082,22.200590133666992,161531600,0.0,0.0
2016-07-26 00:00:00-04:00,22.08198268198353,22.34426644420988,21.990753320332363,22.047771453857422,224959200,0.0,0.0
2016-07-27 00:00:00-04:00,23.78113162886701,23.799377856316067,23.434462007615018,23.48007583618164,369379200,0.0,0.0
2016-07-28 00:00:00-04:00,23.452704090793322,23.82218056103933,23.450422877751294,23.79709243774414,159479200,0.0,0.0
2016-07-29 00:00:00-04:00,23.76288392437889,23.844990196727817,23.646566415208607,23.767444610595703,110934800,0.0,0.0
2016-08-01 00:00:00-04:00,23.813060539248017,24.20990636833348,23.813060539248017,24.18709945678711,152671600,0.0,0.0
2016-08-02 00:00:00-04:00,24.18709916975644,24.19165985598927,23.719549658353124,23.829025268554688,135266400,0.0,0.0
2016-08-03 00:00:00-04:00,23.90428618981554,24.139200665237684,23.895163077947462,24.127798080444336,120810400,0.0,0.0
2016-08-04 00:00:00-04:00,24.21035018620521,24.30665917059036,24.14155705479753,24.2768497467041,109634800,0.1425,0.0
2016-08-05 00:00:00-04:00,24.368571798629993,24.68501810644561,24.347934908719594,24.64603614807129,162213600,0.0,0.0
2016-08-08 00:00:00-04:00,24.655211035858386,24.85012435913086,24.57266171299719,24.85012435913086,112148800,0.0,0.0
2016-08-09 00:00:00-04:00,24.81801999229191,24.98082855670486,24.76757192313929,24.951017379760742,105260800,0.0,0.0
2016-08-10 00:00:00-04:00,24.92808258396905,24.97165168148004,24.710240595377936,24.765274047851562,96034000,0.0,0.0
2016-08-11 00:00:00-04:00,24.884516568350286,24.978533737890043,24.73088054686457,24.749225616455078,109938000,0.0,0.0
2016-08-12 00:00:00-04:00,24.714823586716197,24.86616775316977,24.714823586716197,24.806547164916992,74641600,0.0,0.0
2016-08-15 00:00:00-04:00,24.797372978677647,25.1184046062334,24.783615055183503,25.104646682739258,103472800,0.0,0.0
2016-08-16 00:00:00-04:00,25.139045467759484,25.276631722389645,25.042736489103895,25.08171844482422,135177600,0.0,0.0
2016-08-17 00:00:00-04:00,25.017518708221886,25.079432888167485,24.843244025111378,25.04503631591797,101424000,0.0,0.0
2016-08-18 00:00:00-04:00,25.04733030390077,25.132173200780876,24.999174052261015,25.0129337310791,87938800,0.0,0.0
2016-08-19 00:00:00-04:00,24.941844288290355,25.1528090954496,24.847828865633428,25.077136993408203,101472400,0.0,0.0
2016-08-22 00:00:00-04:00,24.962482530161843,25.017515990092335,24.730880834959557,24.882225036621094,103280800,0.0,0.0
2016-08-23 00:00:00-04:00,24.90056540957308,25.06796109012888,24.886807483589457,24.960186004638672,85030800,0.0,0.0
2016-08-24 00:00:00-04:00,24.895980438764262,24.937255966895645,24.691896368970756,24.772153854370117,94700400,0.0,0.0
2016-08-25 00:00:00-04:00,24.625396225777187,24.73775670267158,24.462587687976196,24.666671752929688,100344800,0.0,0.0
2016-08-26 00:00:00-04:00,24.62998234039623,24.753807167208667,24.377742046380902,24.522207260131836,111065200,0.0,0.0
2016-08-29 00:00:00-04:00,24.44883663861326,24.636869259753976,24.373164525969667,24.49469757080078,99881200,0.0,0.0
2016-08-30 00:00:00-04:00,24.26079877620653,24.421313753667867,24.19200564330479,24.306659698486328,99455600,0.0,0.0
2016-08-31 00:00:00-04:00,24.228697365586857,24.437366849936303,24.224110223369593,24.329591751098633,118649600,0.0,0.0
2016-09-01 00:00:00-04:00,24.33876164751996,24.49010583360384,24.219522205030025,24.47405433654785,106806000,0.0,0.0
2016-09-02 00:00:00-04:00,24.69648079890837,24.765273926274116,24.494690307841104,24.70336151123047,107210000,0.0,0.0
2016-09-06 00:00:00-04:00,24.742348196246528,24.83407180043899,24.652918163266495,24.69648551940918,107521600,0.0,0.0
2016-09-07 00:00:00-04:00,24.7262910922016,24.939547680081855,24.552016458685664,24.847824096679688,169457200,0.0,0.0
2016-09-08 00:00:00-04:00,24.59329809148723,24.597883484529294,24.13238823879873,24.19659423828125,212008000,0.0,0.0
2016-09-09 00:00:00-04:00,23.994798105717134,24.242451259779802,23.648542404174805,23.648542404174805,186228000,0.0,0.0
2016-09-12 00:00:00-04:00,23.538479477815557,24.2424553544774,23.510961872888974,24.17824935913086,181171200,0.0,0.0
2016-09-13 00:00:00-04:00,24.652918398875045,24.946432535510258,24.59100422192347,24.753812789916992,248704800,0.0,0.0
2016-09-14 00:00:00-04:00,24.932665788966226,25.91868938364895,24.902854621909995,25.6297607421875,443554800,0.0,0.0
2016-09-15 00:00:00-04:00,26.10902202180415,26.537828825155824,26.024177389739744,26.50113868713379,359934400,0.0,0.0
2016-09-16 00:00:00-04:00,26.39795351292414,26.629553472997593,26.1503003036655,26.35209083557129,319547600,0.0,0.0
2016-09-19 00:00:00-04:00,26.414001253586534,26.64101578835884,25.969142968725123,26.044815063476562,188092000,0.0,0.0
2016-09-20 00:00:00-04:00,25.923290575404412,26.168650259223465,25.799463947661724,26.042530059814453,138057200,0.0,0.0
2016-09-21 00:00:00-04:00,26.10672854913394,26.138831545283097,25.78340501663684,26.03793716430664,144012800,0.0,0.0
2016-09-22 00:00:00-04:00,26.22137860905008,26.356671286037102,26.14112113091294,26.283292770385742,124296000,0.0,0.0
2016-09-23 00:00:00-04:00,26.237434513491472,26.322279147197236,25.57932133269888,25.845317840576172,209924800,0.0,0.0
2016-09-26 00:00:00-04:00,25.59995676355886,26.001245948270036,25.579319873810793,25.88429832458496,119477600,0.0,0.0
2016-09-27 00:00:00-04:00,25.911818171330747,25.953093703883834,25.760473968808707,25.93245506286621,98429600,0.0,0.0
2016-09-28 00:00:00-04:00,26.070040800957965,26.287882815819597,26.010420199723853,26.12965965270996,118564400,0.0,0.0
2016-09-29 00:00:00-04:00,25.948504283486425,26.095261321010998,25.63664514137623,25.72378158569336,143548000,0.0,0.0
2016-09-30 00:00:00-04:00,25.787991825595345,25.996663061508404,25.63664937107699,25.92328453063965,145516400,0.0,0.0
2016-10-03 00:00:00-04:00,25.845315466780058,25.92328112968327,25.746712914847194,25.801746368408203,86807200,0.0,0.0
2016-10-04 00:00:00-04:00,25.9255735696586,26.212208698456283,25.82697101537292,25.911815643310547,118947200,0.0,0.0
2016-10-05 00:00:00-04:00,26.00354202542076,26.063162628464802,25.84073346472703,25.92328453063965,85812400,0.0,0.0
2016-10-06 00:00:00-04:00,26.072332843886418,26.219089902414694,25.941627283963353,26.115901947021484,115117200,0.0,0.0
2016-10-07 00:00:00-04:00,26.21220754692273,26.269534570163824,26.028762122240384,26.15488052368164,97433600,0.0,0.0
2016-10-10 00:00:00-04:00,26.375021019856913,26.7717248647122,26.3062296287804,26.611209869384766,144944000,0.0,0.0
2016-10-11 00:00:00-04:00,26.989559412159313,27.21657566338203,26.645597303680738,26.668529510498047,256164000,0.0,0.0
2016-10-12 00:00:00-04:00,26.909304602909817,27.05376982245271,26.771720095782907,26.907011032104492,150347200,0.0,0.0
2016-10-13 00:00:00-04:00,26.780891886593427,26.929942494130234,26.53553230168768,26.824460983276367,140769600,0.0,0.0
2016-10-14 00:00:00-04:00,27.030837766271492,27.097337324146757,26.85885669401951,26.9735107421875,142608800,0.0,0.0
2016-10-17 00:00:00-04:00,26.904717804847675,27.021663667579364,26.778597659374086,26.95516586303711,94499600,0.0,0.0
2016-10-18 00:00:00-04:00,27.09963335180484,27.106512315401456,26.932237656531512,26.936824798583984,98214000,0.0,0.0
2016-10-19 00:00:00-04:00,26.886374898843105,27.00332252045422,26.09526264852068,26.856565475463867,80138400,0.0,0.0
2016-10-20 00:00:00-04:00,26.796946845905822,26.916186297655965,26.675413823117566,26.84280776977539,96503200,0.0,0.0
2016-10-21 00:00:00-04:00,26.785478251419725,26.80841046070586,26.66394523992373,26.737323760986328,92770800,0.0,0.0
2016-10-24 00:00:00-04:00,26.851977762723074,26.99873480459267,26.829047302958813,26.978097915649414,94154800,0.0,0.0
2016-10-25 00:00:00-04:00,27.046889472701864,27.14090663267976,26.90013242986774,27.11568260192871,192516000,0.0,0.0
2016-10-26 00:00:00-04:00,26.212206075943968,26.530944167318914,25.982897995847928,26.505720138549805,264536800,0.0,0.0
2016-10-27 00:00:00-04:00,26.459863476954137,26.567638571846132,26.164055796127844,26.25119400024414,138248000,0.0,0.0
2016-10-28 00:00:00-04:00,26.11131612338815,26.41858816289721,26.015005383864285,26.076919555664062,151446800,0.0,0.0
2016-10-31 00:00:00-04:00,26.060864746380297,26.19386385829256,25.957675056317935,26.035640716552734,105677600,0.0,0.0
2016-11-01 00:00:00-04:00,26.017290797579584,26.088375732301543,25.34541815002209,25.565553665161133,175303200,0.0,0.0
2016-11-02 00:00:00-04:00,25.544929800385894,25.762771856229943,25.505947832410847,25.588497161865234,113326800,0.0,0.0
2016-11-03 00:00:00-04:00,25.57927137013682,25.689903381308593,25.249677166144714,25.314212799072266,107730400,0.1425,0.0
2016-11-04 00:00:00-04:00,25.01458675206725,25.411022025566464,24.917783280668004,25.086036682128906,123348000,0.0,0.0
2016-11-07 00:00:00-05:00,25.371842049045974,25.470950875740083,25.22894041846282,25.44790267944336,130240000,0.0,0.0
2016-11-08 00:00:00-05:00,25.424845594318782,25.749830873894304,25.284249350334726,25.59770965576172,97016800,0.0,0.0
2016-11-09 00:00:00-05:00,25.32574316447433,25.65764280862122,24.903956084913034,25.556228637695312,236705600,0.0,0.0
2016-11-10 00:00:00-05:00,25.604619623290308,25.604619623290308,24.3922678093746,24.844018936157227,228538000,0.0,0.0
2016-11-11 00:00:00-05:00,24.689599836882564,25.092949338438874,24.55822321242851,24.991535186767578,136575600,0.0,0.0
2016-11-14 00:00:00-05:00,24.825583401223696,24.84863159062477,23.988921992562226,24.364612579345703,204702000,0.0,0.0
2016-11-15 00:00:00-05:00,24.562833563595227,24.81867254572557,24.46833544646895,24.68729591369629,129058000,0.0,0.0
2016-11-16 00:00:00-05:00,24.59279967706422,25.406414887473378,24.569751481071627,25.351097106933594,235362000,0.0,0.0
2016-11-17 00:00:00-05:00,25.309597728667985,25.434060038557543,25.083723052488413,25.34186553955078,110528000,0.0,0.0
2016-11-18 00:00:00-05:00,25.288859544046673,25.477857510487254,25.27503098211282,25.367223739624023,113715600,0.0,0.0
