Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return,SMA_20,SMA_50,Volatility,RSI_14,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Width,Future_Return,Signal
2016-05-02 00:00:00-04:00,21.302281198666822,21.32721749645648,20.946374265108137,21.22747230529785,192640400,0.0,0.0,-0.0010667617851372,23.961951541900635,23.608061904907228,0.0174777465849638,9.143930734952832,-0.6376932628584306,-0.20075012435044803,26.656183644977666,21.267719438823605,5.388464206154062,0.016446034520202657,1
2016-05-03 00:00:00-04:00,21.354420761938123,21.70352722254671,21.23654148942672,21.576580047607425,227325200,0.0,0.0,0.0164460345202026,23.79612617492676,23.600354194641117,0.0183078546347765,8.878052624515306,-0.696038060775404,-0.29980771163543923,26.652429771752956,20.93982257810056,5.712607193652396,-0.010401294444598808,0
2016-05-04 00:00:00-04:00,21.58111374246276,21.739799445136008,21.268278882746426,21.352155685424805,164102000,0.0,0.0,-0.0104012944445988,23.606044578552247,23.598087234497072,0.0178509995468415,8.212796147312062,-0.7517205374853155,-0.3901902768054145,26.585265972231838,20.626823184872656,5.958442787359182,-0.004058624637651498,0
2016-05-05 00:00:00-04:00,21.43883101700797,21.45479603433328,21.13777516169053,21.26549530029297,143562000,0.1425,0.0,-0.0040586246376514,23.439060020446775,23.58769432067871,0.01756749624698,8.996923463355316,-0.7936928728955017,-0.470890796023432,26.553781266794406,20.32433877409915,6.229442492695256,-0.0055772391383664965,0
2016-05-06 00:00:00-04:00,21.295140091207248,21.313384577452588,20.94846875170711,21.146892547607425,174799600,0.0,0.0,-0.0055772391383664,23.26478490829468,23.571937103271484,0.0174661318576598,9.934828512834358,-0.8269934364892784,-0.5421113241166013,26.48657315502285,20.04299666156651,6.443576493456341,0.0007550241894558329,1
2016-05-09 00:00:00-04:00,21.210754005185425,21.38636915981876,21.117243394236745,21.16285896301269,131745600,0.0,0.0,0.0007550241894558,23.087227821350098,23.55581912994385,0.017392375074897,10.632222107100588,-0.8423855208510531,-0.6021661634634917,26.36368140917649,19.810774233523706,6.552907175652784,0.0067893700047578776,1
2016-05-10 00:00:00-04:00,21.2860157445136,21.3407526801894,21.007766899739963,21.306541442871094,134747200,0.0,0.0,0.0067893700047578,22.900759506225587,23.54357219696045,0.0170562106392989,12.729963557087856,-0.8333831609651554,-0.6484095629638245,26.134464743547856,19.667054268903318,6.467410474644538,-0.009740963106910194,0
2016-05-11 00:00:00-04:00,21.3202258933742,21.340751590683794,21.08759088353109,21.098995208740234,114876400,0.0,0.0,-0.0097409631069101,22.685778522491454,23.509764366149906,0.0162232314511544,12.908972470279878,-0.8333891807462983,-0.6854054865203193,25.7893510666449,19.582205978338006,6.207145088306895,-0.02345689503206938,0
2016-05-12 00:00:00-04:00,21.146892206181526,21.160576005658577,20.40565624020589,20.60407829284668,305258800,0.0,0.0,-0.0234568950320693,22.445371627807617,23.465060844421387,0.0163595695083005,11.641248692877213,-0.8633771361931579,-0.7209998164548871,25.401075339898785,19.48966791571645,5.911407424182336,0.001992321941896469,1
2016-05-13 00:00:00-04:00,20.526531279465186,20.9074120533708,20.526531279465186,20.64512825012207,177571200,0.0,0.0,0.0019923219418964,22.23252029418945,23.4177779006958,0.0164099156160965,12.859998724069271,-0.8737582769322003,-0.7515515085503498,25.05333967187921,19.411700916499694,5.6416387553795175,0.03711892644424286,1
2016-05-16 00:00:00-04:00,21.071625589084583,21.527770750428644,20.902852366602875,21.411453247070312,245039200,0.0,0.0,0.0371189264442428,22.08484802246094,23.378975296020503,0.0191067512347944,26.991129326888142,-0.8108029512369193,-0.7634017970876638,24.7400049047011,19.42969114022078,5.31031376448032,-0.0041540142286924375,0
2016-05-17 00:00:00-04:00,21.56426793750375,21.59847744007784,21.21303587727575,21.322509765625,187667600,0.0,0.0,-0.0041540142286924,21.93918924331665,23.34356239318848,0.0191115191691598,37.76777616679228,-0.7593342649386834,-0.7625882906578678,24.410820055684965,19.467558430948337,4.943261624736628,0.0114448021743363,1
2016-05-18 00:00:00-04:00,21.475314035757787,21.714789190328467,21.413733467399883,21.56654167175293,168249600,0.0,0.0,0.0114448021743363,21.803238487243654,23.316838645935057,0.0194376360250609,51.135742037927876,-0.6908894809975052,-0.7482485287257954,24.017133745400763,19.589343229086545,4.427790516314218,-0.0038073493605200737,0
2016-05-19 00:00:00-04:00,21.584782776977047,21.584782776977047,21.3407452544373,21.48443031311035,121768400,0.0,0.0,-0.00380734936052,21.676330471038817,23.28806468963623,0.0194042182475076,54.05901071630379,-0.6359414597273627,-0.7257871149261089,23.630291619806073,19.72236932227156,3.907922297534512,0.010828452234986408,1
2016-05-20 00:00:00-04:00,21.58479091378016,21.7649684781644,21.557421575120426,21.71707344055176,128104000,0.0,0.0,0.0108284522349864,21.564341259002685,23.26371685028076,0.0197359311585461,57.906964136318265,-0.5670853934693589,-0.6940467706347591,23.19853855253706,19.93014396546831,3.268394587068748,0.012707183145337586,1
2016-05-23 00:00:00-04:00,21.86531619777444,22.166371896965245,21.81970064331796,21.9930362701416,152074400,0.0,0.0,0.0127071831453375,21.472951126098632,23.2399462890625,0.0201129253417078,56.888430662023495,-0.4846616925481584,-0.6521697550174389,22.7387197360297,20.207182516167563,2.5315372198621375,0.015244367528902458,1
2016-05-24 00:00:00-04:00,22.17321677225564,22.371638805602565,22.086548077179312,22.32830619812012,140560800,0.0,0.0,0.0152443675289024,21.40659875869751,23.22170249938965,0.0205371408001505,65.57498380978821,-0.3878163292805681,-0.5992990698700648,22.263890402125817,20.5493071152692,1.714583286856616,0.01756892752319783,1
2016-05-25 00:00:00-04:00,22.503920600732343,22.74795818684745,22.376200515305563,22.720590591430664,152675200,0.0,0.0,0.0175689275231978,21.433875942230223,23.2019645690918,0.0154145751981107,71.15371924292499,-0.27622743119394855,-0.5346847421348415,22.419262709240442,20.448489175220004,1.970773534020438,0.007930149873242698,1
2016-05-26 00:00:00-04:00,22.734274533280352,22.97375143502957,22.49707884451556,22.900768280029297,225324800,0.0,0.0,0.0079301498732426,21.504052448272702,23.17952812194824,0.0135078398605079,75.04884264984858,-0.1712791919365131,-0.46200363209517586,22.688286791457305,20.319818105088107,2.368468686369198,-0.0005977546678918033,0
2016-05-27 00:00:00-04:00,22.67953413052578,22.914448570348203,22.636199790733347,22.8870792388916,145364800,0.0,0.0,-0.0005977546678918,21.585899353027344,23.15758861541748,0.0130951399005921,74.64133300477789,-0.08819489161832195,-0.38724188399980514,22.91379963381625,20.257999072238437,2.655800561577813,-0.004882652254637909,0
2016-05-31 00:00:00-04:00,22.716030227631464,22.898489000566585,22.538133881050424,22.77532958984375,169228800,0.0,0.0,-0.0048826522546379,21.66329221725464,23.132869987487798,0.013197154071317,71.18423152045335,-0.03100978626039108,-0.31599546445192234,23.080646848858283,20.245937585650996,2.834709263207287,-0.01401970984936396,0
2016-06-01 00:00:00-04:00,22.58374616558983,22.70234488193408,22.42637726821229,22.456026077270508,116693200,0.0,0.0,-0.0140197098493639,21.707264518737794,23.1018106842041,0.013394050872003,68.96110797524496,-0.011324758435826254,-0.2550613232487031,23.167220100412916,20.247308937062673,2.9199111633502426,-0.0075159947084219025,0
2016-06-02 00:00:00-04:00,22.25987737556254,22.31461429258537,22.03864675502392,22.28724670410156,160766400,0.0,0.0,-0.0075159947084219,21.75401906967163,23.06370338439941,0.0132674345594819,75.87641695495938,-0.009236840382357059,-0.2058964266754339,23.225934486176516,20.282103653166747,2.9438308330097698,0.0020471656840912456,1
2016-06-03 00:00:00-04:00,22.303223574100628,22.41269746637684,22.22567797202018,22.33287239074707,114019600,0.0,0.0,0.0020471656840912,21.807387924194337,23.02918357849121,0.013185146166099,75.91030902719208,-0.0038560880965761157,-0.16548835895966235,23.282121956935825,20.33265389145285,2.949468065482975,0.007250494219888326,1
2016-06-06 00:00:00-04:00,22.34883044863029,23.238313811742945,22.248479701959216,22.494796752929688,93170000,0.0,0.0,0.0072504942198883,21.87478313446045,22.999987869262696,0.0130814183883702,70.42120643832617,0.013320588177176518,-0.12972656953229458,23.34561724709985,20.403949021821052,2.9416682252787965,0.004055791575064527,1
2016-06-07 00:00:00-04:00,22.63620721418083,22.777612862996868,22.57006594651152,22.586030960083008,89638000,0.0,0.0,0.0040557915750645,21.94594173431397,22.974793128967285,0.0130700960016751,73.79703464324683,0.033904238954576726,-0.09700040783492034,23.40944101629402,20.48244245233391,2.9269985639601117,-0.0009088310390881205,0
2016-06-08 00:00:00-04:00,22.583748560036888,22.70690797542668,22.506204709637323,22.56550407409668,83392400,0.0,0.0,-0.0009088310390881,22.008889865875243,22.93789852142334,0.0130765239495063,70.54394316430944,0.04800718539432225,-0.06799888918907183,23.4648734270556,20.552906304694886,2.911967122360714,0.007176001196197435,1
2016-06-09 00:00:00-04:00,22.46515032931192,22.804978004438173,22.456027216818192,22.727434158325195,106405600,0.0,0.0,0.0071760011961974,22.090311813354493,22.89571880340576,0.0127552400113236,74.75017849818457,0.07142691157024572,-0.04011372903720832,23.513819383595475,20.66680424311351,2.8470151404819646,-0.008228876792264583,0
2016-06-10 00:00:00-04:00,22.47199043461949,22.6590098756707,22.4605878499545,22.54041290283203,126851600,0.0,0.0,-0.0082288767922645,22.18712854385376,22.852383041381835,0.0114279324674763,66.69735367133899,0.07404264347420764,-0.017282454534925135,23.437939387326697,20.936317700380823,2.5016216869458745,-0.015076155464851415,0
2016-06-13 00:00:00-04:00,22.508489592364967,22.60656089801225,22.14585318681107,22.200590133666992,152082000,0.0,0.0,-0.0150761554648514,22.26490163803101,22.797716903686524,0.0122385466829301,54.102927225809175,0.04813984621800316,-0.004197994384339475,23.283977598650402,21.24582567741161,2.038151921238793,0.0012326127670574394,1
2016-06-14 00:00:00-04:00,22.19602484045725,22.4605898854628,22.066023531116475,22.22795486450196,127727600,0.0,0.0,0.0012326127670572,22.305726718902587,22.7384748840332,0.0093790913028913,47.741293463991205,0.029479971098485436,0.002537598712225507,23.242979959709103,21.36847347809607,1.8745064816130323,-0.0032834642628833954,0
2016-06-15 00:00:00-04:00,22.31005959227909,22.44462331862216,22.129882046190804,22.154970169067383,117780800,0.0,0.0,-0.0032834642628832,22.34734973907471,22.68371253967285,0.009351423739277,35.13195075335986,0.008702315786727866,0.003770542127125979,23.167358689167294,21.527340788982123,1.6400179001851711,0.004220536460281643,1
2016-06-16 00:00:00-04:00,21.997594853049463,22.29408983848365,21.91092791794893,22.248476028442383,125307200,0.0,0.0,0.0042205364602816,22.38144645690918,22.6256063079834,0.0091019005402243,32.035090484070295,-0.00021648880410651827,0.0029731359408794794,23.117128420649305,21.645764493169057,1.4713639274802475,-0.022757127992888537,0
2016-06-17 00:00:00-04:00,22.03637851841525,22.043220419024696,21.73532271120696,21.742164611816406,244032800,0.0,0.0,-0.0227571279928885,22.394333171844483,22.56834587097168,0.0105631206063913,25.197731429029716,-0.04759120382629689,-0.007139732012555796,23.07047621770519,21.718190125983778,1.3522860917214103,-0.002412722485769958,0
2016-06-20 00:00:00-04:00,21.89497251773313,22.024973847454927,21.673741787842893,21.689706802368164,137647600,0.0,0.0,-0.0024127224857699,22.392964839935303,22.50949211120605,0.0103033259860798,25.862096750253613,-0.08835046445407357,-0.023381878500859352,23.074964202182098,21.710965477688507,1.363998724493591,0.008517143461904686,1
2016-06-21 00:00:00-04:00,21.65321047429848,21.97479189497669,21.59391111854967,21.874441146850582,142185600,0.0,0.0,0.0085171434619046,22.38703508377075,22.45270092010498,0.0100710597174739,36.24589746874501,-0.10454087234385767,-0.039613677269459024,23.0855380826248,21.6885320849167,1.3970059977080993,-0.0037535836181635807,0
2016-06-22 00:00:00-04:00,21.95198369740968,22.097949995258144,21.746718047292926,21.79233360290528,116876400,0.0,0.0,-0.0037535836181638,22.36023645401001,22.38782943725586,0.0094097259181404,37.795302256493805,-0.12258420542300996,-0.056207782900169215,23.107640808092402,21.61283209992762,1.4948087081647827,0.005756355171376182,1
2016-06-23 00:00:00-04:00,21.881287301463185,21.96111236892652,21.72391663985264,21.91777801513672,128960800,0.0,0.0,0.0057563551713764,22.320095825195317,22.318212699890136,0.008498052705479,40.15136636107988,-0.12531678728225515,-0.07002958377658641,23.072229910318928,21.5679617400717,1.5042681702472294,-0.028095691774630227,0
2016-06-24 00:00:00-04:00,21.190227783979644,21.58935486567502,21.13092841605494,21.301982879638672,301245600,0.0,0.0,-0.0280956917746302,22.24015655517578,22.23600803375244,0.0100176562986567,26.714143583541528,-0.17515284613157078,-0.0910542362475833,23.068429294619868,21.41188381573169,1.6565454788881766,-0.014561296031096571,0
2016-06-27 00:00:00-04:00,21.210747847269868,21.22215217116696,20.868639011023586,20.991798400878903,181958400,0.0,0.0,-0.0145612960310965,22.145392513275148,22.15780090332031,0.0102831316596958,21.32872674035285,-0.23694620853700954,-0.12023263070546855,23.08783663383013,21.202948392720167,1.8848882411099623,0.01684074539958602,1
2016-06-28 00:00:00-04:00,21.1879470067292,21.361282687277768,21.014611326180614,21.34531593322754,161779600,0.0,0.0,0.016840745399586,22.07389183044433,22.09740924835205,0.0113101223974107,30.40287856174841,-0.2544587410771406,-0.14707785277980298,23.03196107663422,21.11582258425445,1.9161384923797726,0.008654471909044004,1
2016-06-29 00:00:00-04:00,21.431977107436964,21.56425959976385,21.35443153812088,21.530048370361328,146124000,0.0,0.0,0.008654471909044,22.02759294509888,22.043296508789066,0.0113023493359488,30.90893277353345,-0.25054308080500576,-0.16777089838484355,22.997332641386777,21.05785324881098,1.939479392575798,0.012712233031589859,1
2016-06-30 00:00:00-04:00,21.53918001302885,21.842515292415538,21.507249983619733,21.80374336242676,143345600,0.0,0.0,0.0127122330315898,22.003417778015137,21.99366024017334,0.0116853203729672,38.57046722865346,-0.2227868452611581,-0.17877408776010648,22.970004437638778,21.036831118391497,1.933173319247281,0.003033388354101385,1
2016-07-01 00:00:00-04:00,21.778653190981583,22.00216511593841,21.742162477960512,21.869882583618164,104106000,0.0,0.0,0.0030333883541013,21.98026828765869,21.95060607910156,0.0117010626529717,44.39283829373293,-0.19322556221568732,-0.18166438265122264,22.935745543813507,21.024791031503877,1.9109545123096296,-0.009385827826455806,0
2016-07-05 00:00:00-04:00,21.75584501845912,21.75812623165836,21.543737432381075,21.66461563110352,110820800,0.0,0.0,-0.0093858278264558,21.93875923156738,21.904761238098143,0.0116763694815313,40.99198235434764,-0.1842375838226431,-0.18217902288550675,22.87199206894989,21.005526394184873,1.866465674765017,0.005684642458888112,1
2016-07-06 00:00:00-04:00,21.57566367606689,21.81742177120235,21.52320796206736,21.787771224975582,123796400,0.0,0.0,0.0056846424588881,21.898846244812013,21.8640998840332,0.0117250394485232,44.22106661031347,-0.1652717689457326,-0.17879757209755193,22.782482573794887,21.01520991582914,1.7672726579657478,0.0042922798229234616,1
2016-07-07 00:00:00-04:00,21.82655174735586,22.00901056202728,21.80830725793369,21.881290435791016,100558400,0.0,0.0,0.0042922798229234,21.86463556289673,21.828618621826173,0.0118016810707775,44.22130101849374,-0.14106885136805758,-0.17125182795165306,22.69070178286992,21.03856934292354,1.652132439946378,0.007712713053880771,1
2016-07-08 00:00:00-04:00,22.006720208172048,22.097949577617022,21.90636946783252,22.0500545501709,115648400,0.0,0.0,0.0077127130538807,21.83076658248901,21.826118774414063,0.0118229708797845,55.421525696855674,-0.1070361649236986,-0.1584086953460622,22.55745297352424,21.104080191453786,1.4533727820704527,0.0031034777756373533,1
2016-07-11 00:00:00-04:00,22.06602892919508,22.27129466259419,22.061468241811205,22.118486404418945,95179600,0.0,0.0,0.0031034777756373,21.80967025756836,21.838543739318848,0.0117520749089353,57.50799212877185,-0.07369364255663768,-0.1414656847881773,22.47118860266974,21.14815191246698,1.3230366902027626,0.004536902952341659,1
2016-07-12 00:00:00-04:00,22.161817671562268,22.28269589050085,22.1504150837707,22.21883583068848,96670000,0.0,0.0,0.0045369029523416,21.810582542419432,21.85791763305664,0.0113151605720762,56.21403635322443,-0.038725687694196154,-0.12091768536938109,22.474417088344477,21.146747996494387,1.3276690918500904,-0.005645858909411716,0
2016-07-13 00:00:00-04:00,22.2165508202822,22.275848438154696,22.086547779420336,22.09339141845703,103568800,0.0,0.0,-0.0056458589094117,21.803854370117183,21.875236015319825,0.0113833294598392,55.34845013171106,-0.0208947851430068,-0.10091310532410623,22.452429859340533,21.15527888089384,1.2971509784466946,0.019820085813196497,1
2016-07-14 00:00:00-04:00,22.211982458068817,22.57689813999552,22.19601745136125,22.53128433227539,155676000,0.0,0.0,0.0198200858131964,21.82267007827759,21.894330101013185,0.0122012729227618,59.81017329616501,0.02824504086571622,-0.07508147608614174,22.53302650666262,21.11231364989256,1.4207128567700593,-0.00010090678972307643,0
2016-07-15 00:00:00-04:00,22.560940796966456,22.647609497152324,22.465150724182323,22.52901077270508,120548000,0.0,0.0,-0.000100906789723,21.83669681549072,21.91786720275879,0.0121778707501614,74.41004516865397,0.06624165716477037,-0.04681684943595932,22.592105550467227,21.081288080514216,1.510817469953011,0.010629723604327346,1
2016-07-18 00:00:00-04:00,22.51076478030697,22.83690866582766,22.487957868463702,22.76848793029785,145975600,0.0,0.0,0.0106297236043273,21.8880129814148,21.947927055358885,0.0110274796210649,86.36793458357715,0.11435978612824016,-0.01458152232311942,22.74851253786269,21.0275134249669,1.7209991128957896,0.0004005111732230393,1
2016-07-19 00:00:00-04:00,22.706903287985973,22.80725577019259,22.656727046882665,22.777606964111328,95119600,0.0,0.0,0.000400511173223,21.94240798950195,21.98054134368897,0.0109811487543273,84.13043260887954,0.15148337378413856,0.018631456898332177,22.88385797273097,21.000958006272935,1.8828999664580337,0.0009011871185007347,1
2016-07-20 00:00:00-04:00,22.807256961689006,22.912170134906106,22.74795760637304,22.798133850097656,105104000,0.0,0.0,0.0009011871185007,21.988592624664307,22.013246841430664,0.0108934851790659,82.78307143378427,0.18047997184069686,0.05100115988680511,23.003745730375826,20.973439518952787,2.0303062114230386,-0.0053022775941479194,0
2016-07-21 00:00:00-04:00,22.76848117616216,23.035325619687843,22.60882936050737,22.6772518157959,130808000,0.0,0.0,-0.0053022775941479,22.03283853530884,22.04066104888916,0.0109428771788122,74.51964055492978,0.19149834112200992,0.07910059613384607,23.088312990748083,20.97736407986959,2.1109489108784913,-0.007743781420290752,0
2016-07-22 00:00:00-04:00,22.63848735005761,22.6476104631008,22.42181733040751,22.501644134521484,113254800,0.0,0.0,-0.0077437814202907,22.06203184127808,22.068714027404784,0.0111171638720362,66.70698503042041,0.18394005939035551,0.10006848878514796,23.13623850895479,20.987825173601365,2.1484133353534247,-0.013379200162206062,0
2016-07-25 00:00:00-04:00,22.408137073082298,22.54269909661481,22.10480004165508,22.200590133666992,161531600,0.0,0.0,-0.013379200162206,22.10696220397949,22.10064426422119,0.0094216739250726,63.49043732243101,0.15190644190405678,0.11043607940892973,23.120789663569212,21.093134744389772,2.02765491917944,-0.006883541333336796,0
2016-07-26 00:00:00-04:00,22.08198268198353,22.34426644420988,21.990753320332363,22.047771453857425,224959200,0.0,0.0,-0.0068835413333367,22.159760856628417,22.128697128295897,0.0088454349288487,56.44790355035594,0.11288708688691429,0.11092628090452665,23.02868982136599,21.290831891890843,1.7378579294751475,0.0649636805843079,1
2016-07-27 00:00:00-04:00,23.78113162886701,23.799377856316067,23.43446200761501,23.48007583618164,369379200,0.0,0.0,0.0649636805843079,22.266498851776124,22.170069580078124,0.0163311601521,73.82728865612486,0.19528780406017887,0.1277985855356571,23.233151182699235,21.299846520853013,1.933304661846222,0.013501515232501538,1
2016-07-28 00:00:00-04:00,23.45270409079332,23.82218056103933,23.450422877751294,23.79709243774414,159479200,0.0,0.0,0.0135015152325015,22.379851055145263,22.21956123352051,0.0164254976176926,74.93489629413868,0.2829103420948158,0.15882093684748885,23.5020540047829,21.257648105507627,2.2444058992752716,-0.0012458592252814205,0
2016-07-29 00:00:00-04:00,23.76288392437889,23.844990196727817,23.646566415208607,23.767444610595703,110934800,0.0,0.0,-0.0012458592252814,22.47803611755371,22.263579292297365,0.0163834201300297,73.79851141106542,0.34597136041672627,0.19625102156133634,23.724722006979903,21.231350228127518,2.493371778852385,0.01765670870667857,1
2016-08-01 00:00:00-04:00,23.813060539248017,24.20990636833348,23.813060539248017,24.18709945678711,152671600,0.0,0.0,0.0176567087066785,22.59389696121216,22.3176326751709,0.0166413998990703,76.00963625117771,0.4249121874543782,0.24198325473994473,24.020349623002136,21.167444299422183,2.8529053235799537,-0.014804345964350096,0
2016-08-02 00:00:00-04:00,24.18709916975644,24.19165985598927,23.719549658353124,23.829025268554688,135266400,0.0,0.0,-0.01480434596435,22.70211744308472,22.35987171173096,0.0169325052194356,71.60710520467077,0.4533537869273978,0.2842573611774354,24.159793233601743,21.24444165256769,2.9153515810340522,0.012538188554607643,1
2016-08-03 00:00:00-04:00,23.90428618981554,24.139200665237684,23.895163077947466,24.127798080444336,120810400,0.0,0.0,0.0125381885546076,22.819118785858155,22.40256694793701,0.0170182498070627,70.58833078756493,0.4943043950193662,0.32626676794582155,24.341971984899047,21.296265586817263,3.0457063980817836,0.006177590916618847,1
2016-08-04 00:00:00-04:00,24.21035018620521,24.30665917059036,24.14155705479753,24.2768497467041,109634800,0.1425,0.0,0.0061775909166188,22.93889675140381,22.44153781890869,0.0170179013800562,71.71763900653116,0.5326452676703255,0.36754246789072237,24.526623440206798,21.351170062600822,3.175453377605976,0.015207343836582732,1
2016-08-05 00:00:00-04:00,24.36857179863,24.68501810644561,24.3479349087196,24.64603614807129,162213600,0.0,0.0,0.0152073438365827,23.06869583129883,22.480046730041504,0.017154820171034,72.60081993108469,0.5860651484299062,0.4112470039985591,24.770799150584264,21.366592512013394,3.4042066385708694,0.00828077220342549,1
2016-08-08 00:00:00-04:00,24.655211035858382,24.85012435913086,24.57266171299719,24.85012435913086,112148800,0.0,0.0,0.0082807722034254,23.205277729034425,22.519033851623536,0.0171523759932854,73.829235900216,0.6375200673040808,0.4565016166596635,25.020939821947266,21.389615636121583,3.631324185825683,0.00406006099493883,1
