,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return,SMA_20,SMA_50,Volatility,RSI_14,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Width,Future_Return,Signal,Predicted_Signal
1966,2024-01-29 00:00:00-05:00,190.21364328629937,190.40186815816608,187.80638442872507,189.936264038086,47145600,0.0,0.0,-0.0035858432675263,186.35507888793944,189.13839111328124,0.0144328358758172,64.28896546311975,0.9386649445838486,0.183932966459261,195.57577743286325,177.1343803430157,18.441397089847555,-0.0192460223256369,0,1
1967,2024-01-30 00:00:00-05:00,189.1536239832176,190.00557868100643,185.7160870725139,186.2807464599609,55859400,0.0,0.0,-0.0192460223256368,186.13267822265624,189.13898468017572,0.0150065385350435,55.83259861126685,0.6302445071224838,0.2731952745919056,195.12083754056303,177.14451890474942,17.97631863581364,-0.0193574837024121,0,1
1968,2024-01-31 00:00:00-05:00,185.2901205380725,185.349571899096,182.62529981948688,182.67481994628903,55467800,0.0,0.0,-0.0193574837024121,186.07125701904292,189.03377807617187,0.0133662999380134,46.73950431420259,0.0937700321561578,0.237310226104756,195.1399915485688,177.0025224895172,18.13746905905157,0.0133405425109405,1,1
1969,2024-02-01 00:00:00-05:00,182.26865674153308,185.20095550981347,182.10024901841177,185.1118011474609,64885400,0.0,0.0,0.0133405425109405,186.2005355834961,188.9777069091797,0.0135824213977288,52.16649184504424,-0.13321027300492,0.1632061262828208,195.12912151973225,177.27194964726,17.857171872472236,-0.0054050257812584,0,1
1970,2024-02-02 00:00:00-05:00,178.1773017145222,185.5774165638072,177.57300802816712,184.1112670898437,102551700,0.0,0.0,-0.0054050257812583,186.39569244384765,188.8667547607422,0.0132959961365555,49.88325845028023,-0.3893404622943137,0.0526968085673939,194.93492346004223,177.85646142765304,17.07846203238921,0.0098465794059898,1,1
1971,2024-02-05 00:00:00-05:00,186.3897373769733,187.47945226083425,184.10135123689923,185.92413330078125,69668800,0.0,0.0,0.0098465794059896,186.71765060424804,188.80810821533203,0.0133733981048461,56.857428844301154,-0.4409592266793254,-0.0460343984819499,194.6217316104321,178.81356959806396,15.808162012368143,0.0086317917418563,1,1
1972,2024-02-06 00:00:00-05:00,185.1118168962398,187.53889270164484,185.02266252630227,187.52899169921875,43490800,0.0,0.0,0.0086317917418563,186.9029006958008,188.7682843017578,0.012425720621251,60.96026407313002,-0.3483532099924957,-0.1064981607840591,194.6942928234456,179.11150856815598,15.582784255289596,0.0005810462249491,1,1
1973,2024-02-07 00:00:00-05:00,188.85644306077413,189.2626108824053,186.84543618864265,187.6379547119141,53439000,0.0,0.0,0.0005810462249491,187.1144035339356,188.7571887207031,0.0124017979317552,51.60093024549837,-0.2631365952223348,-0.1378258476717142,194.7340885641597,179.49471850371145,15.23937006044821,-0.0057546364202576,0,1
1974,2024-02-08 00:00:00-05:00,187.61814818475136,187.7667388029894,185.5972401965417,186.55816650390625,40962000,0.0,0.0,-0.0057546364202576,187.2199073791504,188.72806396484376,0.0124487151729774,42.80642189347775,-0.2795096846284366,-0.1661626150630587,194.74195424810756,179.69786051019324,15.044093737914295,0.0040939694147261,1,1
1975,2024-02-09 00:00:00-05:00,187.12353611951417,188.45270503827624,186.4788016360717,187.32192993164065,45155200,0.24,0.0,0.0040939694147261,187.39331970214843,188.70212890625,0.0124366643915052,38.55247184835312,-0.2282253110432464,-0.1785751542590962,194.74663126189563,180.04000814240123,14.706623119494395,-0.0090017945102487,0,0
1976,2024-02-12 00:00:00-05:00,186.89542462514387,187.1434017857975,185.27860869437868,185.6356964111328,41781900,0.0,0.0,-0.0090017945102487,187.466072845459,188.6628759765625,0.0126335668491929,31.7734251079021,-0.319958742935313,-0.2068518719943396,194.7135796202556,180.2185660706624,14.49501354959324,-0.0112744548847134,0,1
1977,2024-02-13 00:00:00-05:00,184.2668592804613,184.7033014728981,182.0251362257312,183.54275512695312,56529500,0.0,0.0,-0.0112744548847134,187.5476089477539,188.57027282714844,0.0125800578298332,29.777343124733846,-0.5551416909569866,-0.276509835786869,194.5650651540882,180.5301527414196,14.034912412668575,-0.0048098466179685,0,1
1978,2024-02-14 00:00:00-05:00,183.8204888809099,184.02878118831163,180.96378758253468,182.65994262695312,54630500,0.0,0.0,-0.0048098466179685,187.63205947875977,188.43445495605468,0.0125716566348558,29.06223983241192,-0.8034992235556615,-0.3819077133406275,194.35055319734516,180.9135657601744,13.436987437170728,-0.0015747482917181,0,1
1979,2024-02-15 00:00:00-05:00,182.0648099779881,182.9972063987348,179.8826142837668,182.372299194336,65434500,0.0,0.0,-0.0015747482917183,187.4074104309082,188.32874542236328,0.0100604669365773,30.99861771823697,-1.0118705645348598,-0.507900283579474,194.52261333278057,180.29220752903584,14.230405803744702,-0.0084304227820214,0,1
1980,2024-02-16 00:00:00-05:00,181.9358425720657,183.3542794985624,180.20000281806105,180.83482360839844,49752500,0.0,0.0,-0.0084304227820212,186.96075973510744,188.1132333374024,0.0093700488649053,29.825063419584097,-1.286240800766734,-0.6635683870169261,194.5573154391901,179.36420403102474,15.19311140816535,-0.0041137637558958,0,1
1981,2024-02-20 00:00:00-05:00,180.31904659124555,180.9538674506024,178.54353696650966,180.09091186523438,53665600,0.0,0.0,-0.0041137637558958,186.36150283813475,187.90463653564453,0.0087264236582464,34.24553472602524,-1.545888608656469,-0.8400324313448346,194.1475608079964,178.5754448682731,15.57211593972329,0.0041859995367059,1,1
1982,2024-02-21 00:00:00-05:00,180.4678422502364,181.41015233649017,179.1982005294332,180.8447723388672,41371400,0.0,0.0,0.0041859995367059,185.7360427856445,187.6724822998047,0.008596573097416,44.5510403245007,-1.6715623963297617,-1.00633842434182,193.15824964045277,178.31383593083635,14.84441370961639,0.0112439052727917,1,1
1983,2024-02-22 00:00:00-05:00,181.99537582737872,183.463411373256,180.98364000764028,182.878173828125,52292200,0.0,0.0,0.0112439052727917,185.2459342956543,187.45246520996093,0.0091905717026393,43.18561215112956,-1.5887669556620097,-1.1228241306058582,192.0020381009068,178.4898304904018,13.512207610505016,-0.0100342057941257,0,1
1984,2024-02-23 00:00:00-05:00,183.51297897874213,183.54273502175585,180.7554746671187,181.0431365966797,45119700,0.0,0.0,-0.0100342057941257,184.6804191589356,187.24587432861327,0.0093369432990854,41.09321443031025,-1.6521778629958703,-1.2286948770838606,190.79449595808484,178.56634235978623,12.228153598298604,-0.0074511731845081,0,1
1985,2024-02-26 00:00:00-05:00,180.7654158601022,181.28119739799624,179.18826979539264,179.69415283203125,40867400,0.0,0.0,-0.0074511731845081,184.13413696289064,186.9819897460937,0.0092902851421069,31.413777971197234,-1.7906417760300428,-1.3410842568730972,189.95935171253444,178.30892221324683,11.650429499287611,0.0081143395166414,1,1
1986,2024-02-27 00:00:00-05:00,179.6346334198553,182.4318074885896,178.1070858709482,181.1522521972656,54318900,0.0,0.0,0.0081143395166414,183.6949363708496,186.6828753662109,0.0096081499991066,30.80788504919431,-1.762403105812666,-1.425348026661011,188.9775068702469,178.4123658714522,10.565140998794732,-0.0066255087393067,0,1
1987,2024-02-28 00:00:00-05:00,181.03320292829392,181.6382676787398,178.67247114624934,179.9520263671875,48953900,0.0,0.0,-0.0066255087393067,183.3785003662109,186.35678497314453,0.008820183577441,28.29346155735644,-1.8159389363231355,-1.503466208593436,188.76604339010893,177.99095734231295,10.77508604779598,-0.0036929330259054,0,1
1988,2024-02-29 00:00:00-05:00,179.80327228471162,181.09275646398507,178.07734590919267,179.2874755859375,136682600,0.0,0.0,-0.0036929330259054,183.20913314819336,186.0281021118164,0.0078059086194269,28.973000261242248,-1.8902011001979984,-1.5808131869143487,188.8945587766952,177.52370751969153,11.370851257003665,-0.0060305789451108,0,1
1989,2024-03-01 00:00:00-05:00,178.09715778019478,179.06922378267282,175.94471834990426,178.20626831054688,73563100,0.0,0.0,-0.0060305789451108,182.86385650634764,185.7110809326172,0.0071164274988872,24.112624496035764,-2.013093106966465,-1.6672691709247722,188.8912238922504,176.8364891204449,12.0547347718055,-0.0253811009676745,0,1
1990,2024-03-04 00:00:00-05:00,174.72468891388633,175.46862034292982,172.3837840784165,173.68319702148438,81510100,0.0,0.0,-0.0253811009676745,182.3424530029297,185.2827951049805,0.0088327973411988,20.76659598273423,-2.4472495899499904,-1.823265254729816,189.5951075698375,175.08979843602188,14.505309133815617,-0.0284409350422253,0,1
1991,2024-03-05 00:00:00-05:00,169.37830538929336,170.64794717373948,168.24753020204216,168.7434844970703,95132400,0.0,0.0,-0.0284409350422253,181.48342056274413,184.79751953125,0.0100024092845032,18.228263426133022,-3.1535629379393697,-2.0893247913717268,190.74226575354453,172.22457537194373,18.5176903816008,-0.0058783194121083,0,1
1992,2024-03-06 00:00:00-05:00,169.67586125903696,169.85441265484894,167.31511424596866,167.75155639648438,68587700,0.0,0.0,-0.0058783194121083,180.49454879760745,184.2953778076172,0.0094909350898481,18.143260705687112,-3.750132470024056,-2.4214863271021927,191.15344509206477,169.8356525031501,21.31779258891464,-0.0007094929981227,0,1
1993,2024-03-07 00:00:00-05:00,167.78131806385875,169.34853532264208,167.12666995146384,167.63253784179688,71765100,0.0,0.0,-0.0007094929981227,179.49427795410156,183.81225341796875,0.009451622465836,18.274958569605232,-4.184288056845816,-2.774046673050917,191.04781080262856,167.94074510557456,23.107065697054,0.0102366965271873,1,1
1994,2024-03-08 00:00:00-05:00,167.63254371875993,172.29451084245372,167.5730316278488,169.34854125976562,76267000,0.0,0.0,0.0102366965271873,178.63379669189453,183.3743460083008,0.0100907111650571,25.466110174280782,-4.339865089454008,-3.087210356331536,190.5305319155556,166.7370614682335,23.79347044732208,0.01183149754749,1,1
1995,2024-03-11 00:00:00-04:00,171.54065314121274,172.9690037589795,170.65785520874886,171.35218811035156,60139500,0.0,0.0,0.01183149754749,177.83530960083007,182.97453063964844,0.0105850137426977,32.287864533172964,-4.252463698550969,-3.320261024775423,189.41628310154556,166.2543361001146,23.16194700143092,0.0027786937485714,1,1
1996,2024-03-12 00:00:00-04:00,171.74896885963832,172.62185327512867,169.62628505087014,171.8283233642578,59825400,0.0,0.0,0.0027786937485714,177.14494094848632,182.57571807861328,0.010642599922189,31.51686904516133,-4.097543401109618,-3.475717500042262,188.40989051081456,165.87999138615808,22.52989912465648,-0.0121226103573405,0,1
1997,2024-03-13 00:00:00-04:00,171.37204497358655,171.78864474969012,169.37829909505535,169.7453155517578,52488700,0.0,0.0,-0.0121226103573405,176.45506896972657,182.156049194336,0.0106755780032659,23.133140751220022,-4.095637313785346,-3.599701462790879,187.76016454982212,165.149973389631,22.610191160191164,0.0109272125337849,1,1
1998,2024-03-14 00:00:00-04:00,171.5108905650266,172.89955631533712,170.65784870831544,171.60015869140625,72913500,0.0,0.0,0.0109272125337849,175.9020797729492,181.90998748779296,0.0111692788837536,30.69744404222226,-3.899505316123026,-3.659662233457309,187.0094826105077,164.79467693539075,22.214805675116907,-0.0021964277393857,0,1
1999,2024-03-15 00:00:00-04:00,169.7849869531436,171.22325134277344,168.91210257419098,171.22325134277344,121752700,0.0,0.0,-0.0021964277393857,175.3446273803711,181.68392791748047,0.0111657971848163,31.96787179901941,-3.731468521650356,-3.674023491095918,186.20102032838847,164.48823443235372,21.712785896034745,0.0063723528326118,1,1
2000,2024-03-18 00:00:00-04:00,174.1493830977455,176.27206668827822,172.11596763998543,172.31434631347656,75604200,0.0,0.0,0.0063723528326118,174.918603515625,181.5260522460937,0.0112831250629374,30.88800031149343,-3.470252989609662,-3.633269390798668,185.5338997710425,164.30330726020745,21.23059251083509,0.0135850360490978,1,1
2001,2024-03-19 00:00:00-04:00,172.92931675607417,175.18095319129145,171.62991909909198,174.65524291992188,55215200,0.0,0.0,0.0135850360490978,174.64682006835938,181.4294577026367,0.0118188014655768,39.08420941412647,-3.0393117125438778,-3.51447785514771,184.97909657503715,164.3145435616816,20.664553013355544,0.014709240773755,1,1
2002,2024-03-20 00:00:00-04:00,174.29816190798687,177.2242889404297,173.67325471299228,177.2242889404297,53423100,0.0,0.0,0.014709240773755,174.4657958984375,181.29746368408203,0.0123077201562621,46.05758291254799,-2.462105482864473,-3.304003380691063,184.4622588838265,164.4693329130485,19.992925970778003,-0.0408574711885613,0,1
2003,2024-03-21 00:00:00-04:00,175.61740074055217,176.05384289670778,169.45764237357878,169.9833526611328,106181300,0.0,0.0,-0.0408574711885613,173.8210548400879,181.0289727783203,0.0148457592081932,37.28136403822833,-2.559444744194991,-3.1550916533918487,183.17575438893869,164.4663552912371,18.709399097701574,0.0053102195694463,1,1
2004,2024-03-22 00:00:00-04:00,170.37020490965267,171.64977539848843,168.68396342338923,170.88600158691406,71160100,0.0,0.0,0.0053102195694463,173.3131980895996,180.7577310180664,0.0148890893737026,45.12782622331251,-2.534534054642961,-3.030980133642071,182.10281062466527,164.52358555453395,17.579225070131315,-0.0083005147249554,0,1
2005,2024-03-25 00:00:00-04:00,169.1898266673456,170.54873636107317,168.0788789435942,169.46755981445312,54288300,0.0,0.0,-0.0083005147249554,172.8018684387207,180.47000854492188,0.0149043291265587,51.437538435439066,-2.5992856038837715,-2.944641227690412,181.21007634008552,164.39366053735588,16.816415802729637,-0.0066723835801648,0,1
2006,2024-03-26 00:00:00-04:00,168.6244540719099,170.0329624014482,168.20785429573576,168.33680725097656,57388400,0.0,0.0,-0.0066723835801648,172.16109619140624,180.15313201904297,0.0146987892342736,51.15555440400146,-2.710597869989272,-2.897832556150184,179.8087499984174,164.5134423843951,15.295307614022306,0.0212126027261665,1,1
2007,2024-03-27 00:00:00-04:00,169.03114031499092,172.19533102381604,168.73356472173438,171.9076690673828,60273300,0.0,0.0,0.0212126027261665,171.758878326416,179.9530447387695,0.0156784320181907,57.428493705367394,-2.4820632569969234,-2.814678696319532,178.47008560123365,165.04767105159837,13.422414549635278,-0.0105591612957799,0,1
2008,2024-03-28 00:00:00-04:00,170.36028779920613,170.8363996494882,169.13031578937776,170.09246826171875,65672700,0.0,0.0,-0.0105591612957799,171.29912796020508,179.73547546386715,0.0157884173009448,51.28821115311729,-2.4195286443408293,-2.7356486859237914,177.0264618210492,165.57179409936097,11.454667721688224,-0.0084558605853677,0,1
2009,2024-04-01 00:00:00-04:00,169.80480748103986,169.86431956551354,168.10863739693175,168.65419006347656,46240500,0.0,0.0,-0.0084558605853677,170.82152404785157,179.37125366210938,0.0158261550824818,45.23474312522975,-2.457695756856481,-2.6800581001103296,175.64550310418625,165.9975449915169,9.647958112669356,-0.0069986929247028,0,1
2010,2024-04-02 00:00:00-04:00,167.71189467068976,167.96978543762384,166.86876637308836,167.4738311767578,49329500,0.0,0.0,-0.0069986929247028,170.51105575561525,178.92537353515624,0.0149445879338907,42.4956900496157,-2.5537505196556083,-2.654796584019385,175.3587625458031,165.6633489654274,9.695413580375714,0.0047973840071102,1,1
2011,2024-04-03 00:00:00-04:00,167.4242255584593,169.29893197888933,167.21593325359058,168.2772674560547,47691700,0.0,0.0,0.0047973840071102,170.48774490356445,178.4493978881836,0.0136036594345825,47.35331401068248,-2.535812747207842,-2.6309998166570767,175.37555733932345,165.59993246780544,9.775624871518003,-0.0048923584125415,0,1
2012,2024-04-04 00:00:00-04:00,168.9120862737285,170.5289019190824,167.45399475097656,167.45399475097656,53704400,0.0,0.0,-0.0048923584125415,170.47286682128907,177.93139831542967,0.0135831958606593,42.23626832979895,-2.5585349618238524,-2.616506845690432,175.39742097646354,165.5483126661146,9.849108310348925,0.0045018049044742,1,1
2013,2024-04-05 00:00:00-04:00,168.217753601793,169.01128340394683,167.58293278713433,168.2078399658203,42104800,0.0,0.0,0.0045018049044742,170.50163192749022,177.4419482421875,0.0136188106672949,44.432210447783056,-2.4870443725261,-2.5906143510575657,175.36264089892975,165.6406229560507,9.722017942879065,-0.0066634801897625,0,1
2014,2024-04-08 00:00:00-04:00,167.6622991252661,167.83092176064616,166.87869803905005,167.0869903564453,37425500,0.0,0.0,-0.0066634801897625,170.38855438232423,176.9366192626953,0.0134909319481308,40.35857174699596,-2.492103345504745,-2.570912149947002,175.4630337156004,165.31407504904806,10.148958666552346,0.0072425075201734,1,1
2015,2024-04-09 00:00:00-04:00,167.3349666518587,168.70380527202582,166.98780774616682,168.297119140625,42373800,0.0,0.0,0.0072425075201734,170.23580093383788,176.49016571044922,0.0133064100572281,37.76251132159921,-2.371132400291316,-2.5309562000158645,175.3717005164194,165.09990135125636,10.271799165163031,-0.0111393786855638,0,1
2016,2024-04-10 00:00:00-04:00,167.4341446269544,167.7217914097351,165.7578169724605,166.42239379882812,49709300,0.0,0.0,-0.0111393786855638,169.96550445556642,176.01988830566407,0.0134715453143547,28.63865008645169,-2.3988838818738145,-2.5045417363874547,175.31315911205095,164.61784979908188,10.695309312969073,0.0432708167799888,1,1
2017,2024-04-11 00:00:00-04:00,166.97784395240396,174.04024152495109,166.79930771869243,173.62362670898438,91070300,0.0,0.0,0.0432708167799888,170.1594200134277,175.76674591064454,0.0165234131760594,57.210167112650986,-1.818831461427408,-2.3673996813954457,175.7492417682326,164.56959825862288,11.179643509609718,0.008626809735259,1,1
2018,2024-04-12 00:00:00-04:00,172.8499658132502,176.91679662448954,172.80038249764078,175.12144470214844,101670900,0.0,0.0,0.008626809735259,170.33548431396486,175.6156784057617,0.0164604618219734,58.1957696891103,-1.2241629563645515,-2.138752336389267,176.32398202127368,164.34698660665603,11.976995414617647,-0.0218633152443123,0,1
2019,2024-04-15 00:00:00-04:00,173.94110366324992,175.20083190252922,171.10424428305694,171.29270935058594,73531800,0.0,0.0,-0.0218633152443123,170.33895721435547,175.33929656982423,0.0172395715160775,53.23041074151475,-1.0497301903417338,-1.92094790717976,176.3297028143298,164.34821161438114,11.981491199948664,-0.0191674760345307,0,1
2020,2024-04-16 00:00:00-04:00,170.36027866522625,172.354009228837,166.9084414489389,168.00946044921875,73711200,0.0,0.0,-0.0191674760345307,170.12371292114258,175.0172604370117,0.0176951738314439,49.46163594614603,-1.1630151983777353,-1.7693613654193552,176.12495309083027,164.1224727514549,12.00248033937538,-0.0081472804374811,0,1
2021,2024-04-17 00:00:00-04:00,168.23761366668208,169.2691919230274,166.64064025878906,166.64064025878906,50901200,0.0,0.0,-0.0081472804374811,169.72298278808594,174.63159057617187,0.0174098911406727,40.66128026872831,-1.3477111577749952,-1.6850313238904833,175.51691855119486,163.92904702497702,11.58787152621784,-0.0057145154167294,0,1
2022,2024-04-18 00:00:00-04:00,166.67036449953886,167.2754292189987,165.20234432957687,165.68836975097656,43122900,0.0,0.0,-0.0057145154167294,169.14618682861328,174.19477813720704,0.01695886798292,41.94480896247346,-1.5530220364698266,-1.658629466406352,174.01954451730455,164.272829139922,9.746715377382545,-0.0122124006762226,0,1
2023,2024-04-19 00:00:00-04:00,164.86513304300607,165.05358296102196,162.75236290762146,163.6649169921875,68149400,0.0,0.0,-0.0122124006762226,168.83026504516602,173.7153173828125,0.0146681137736951,41.06575791473784,-1.8575949160746743,-1.6984225563400166,174.2622950610236,163.39823502930844,10.864060031715155,0.0050906474991851,1,1
2024,2024-04-22 00:00:00-04:00,164.18067459044096,165.90658543557495,163.43674332676036,164.49807739257812,48116400,0.0,0.0,0.0050906474991851,168.51086883544923,173.27411560058593,0.0146625999554413,44.60425364730751,-2.0085882807928783,-1.760455701230589,174.17998240757936,162.8417552633191,11.33822714426026,0.0063917912877511,1,1
2025,2024-04-23 00:00:00-04:00,164.01206877643943,165.69831011966792,163.58554027123327,165.5495147705078,49537800,0.0,0.0,0.0063917912877511,168.31496658325196,172.8386672973633,0.0146879210627886,45.09802523626089,-2.020122684189772,-1.8123890978224255,174.11417411015535,162.51575905634857,11.598415053806775,0.012702483710469,1,1
2026,2024-04-24 00:00:00-04:00,165.19246042802988,167.93013799719876,164.8651438915922,167.65240478515625,48251800,0.0,0.0,0.012702483710469,168.28074645996094,172.47900146484375,0.0149356473824623,50.34088007512312,-1.838386358797237,-1.817588550017388,174.0874835362998,162.47400938362208,11.613474152677725,0.0051472304125101,1,1
2027,2024-04-25 00:00:00-04:00,168.15826264272923,169.22952573993217,166.7894239404159,168.51535034179688,50558300,0.0,0.0,0.0051472304125101,168.11113052368165,172.1784533691406,0.0141399696822929,50.52634768041897,-1.6062111151958902,-1.775313063053089,173.66444169459214,162.55781935277116,11.10662234182098,-0.0034728919028212,0,1
2028,2024-04-26 00:00:00-04:00,168.50542350147623,169.95360145871248,167.81107543218243,167.93011474609375,44838400,0.0,0.0,-0.0034728919028212,168.00301284790038,171.88385681152343,0.0139730488738928,51.470081949985016,-1.4526884947643737,-1.7107881493953458,173.4775431071588,162.52848258864196,10.94906051851683,0.0248080317892886,1,1
2029,2024-04-29 00:00:00-04:00,171.9671774185786,174.60565774723543,171.69937301226366,172.09613037109375,68169400,0.0,0.0,0.0248080317892886,168.17510986328125,171.6783334350586,0.0149291887174883,56.005014871922015,-0.9835206540301442,-1.5653346503223056,173.9443024373873,162.4059172891752,11.538385148212114,-0.0182708823129901,0,1
2030,2024-04-30 00:00:00-04:00,171.92750782528833,173.57407962239418,168.6244505944639,168.9517822265625,65934800,0.0,0.0,-0.0182708823129901,168.24900741577147,171.44067260742187,0.0154551453645423,53.84386710199235,-0.8555619908644303,-1.4233801184307306,174.0182403346767,162.47977449686624,11.538465837810463,-0.006047095017315,0,1
2031,2024-05-01 00:00:00-04:00,168.20784791968214,171.31252641733016,167.74164970644674,167.93011474609375,50383100,0.0,0.0,-0.006047095017315,168.23164978027344,171.19745666503906,0.0154885503223444,39.3467888189962,-0.8270600225427529,-1.304116099253135,174.00261336668373,162.46068619386315,11.54192717282058,0.0220318663413496,1,1
2032,2024-05-02 00:00:00-04:00,171.11413192483198,172.0167723030629,169.50724497899176,171.6299285888672,94214900,0.0,0.0,0.0220318663413496,168.44044647216796,171.01315979003903,0.0161940803267112,43.96433571819711,-0.5001623901316634,-1.143325357428841,174.39228349499456,162.48860944934137,11.90367404565319,0.0598162916779687,1,1
2033,2024-05-03 00:00:00-04:00,185.1397245140056,185.48689856009224,181.18201909229816,181.8961944580078,163224100,0.0,0.0,0.0598162916779687,169.12486419677734,170.99352020263672,0.0208218858143319,64.9929491649464,0.5806152247102148,-0.7985372410010296,177.584056946385,160.66567144716967,16.918385499215333,-0.0091068942060607,0,0
2034,2024-05-06 00:00:00-04:00,180.87450583987064,182.70952732957792,178.96011472526732,180.2396850585937,78569700,0.0,0.0,-0.0091068942060604,169.78249893188476,170.977451171875,0.0208955342647449,68.12699753849873,1.2886184155908325,-0.3811061096826572,179.52266934524403,160.0423285185255,19.48034082671859,0.0037971796588409,1,1
2035,2024-05-07 00:00:00-04:00,181.96559437964424,183.4038585438568,179.85283976309742,180.9240875244141,77305800,0.0,0.0,0.0037971796588407,170.41384735107422,171.00204986572265,0.0208815868963343,71.6085747315779,1.8832328682198067,0.0717616858978355,181.3162227098154,159.51147199233304,21.804750717482364,0.0018642931233854,1,1
2036,2024-05-08 00:00:00-04:00,181.37049360808004,181.58871471095884,179.98181248654907,181.26138305664065,45057100,0.0,0.0,0.0018642931233854,171.15579681396486,171.00423248291017,0.0205914856997688,74.00616929381479,2.3545443152353016,0.5283182117653288,182.90153328132172,159.41006034660796,23.491472934713784,0.0100141878885904,1,1
2037,2024-05-09 00:00:00-04:00,181.0828227285221,183.1658367406673,180.6364669074405,183.0765686035156,48983000,0.0,0.0,0.0100141878885904,171.6284439086914,171.0667233276367,0.0185338836844654,80.116901195053,2.8417741328444777,0.9910093959811586,184.49920027347403,158.75768754390876,25.741512729565272,-0.0068901708319628,0,1
2038,2024-05-10 00:00:00-04:00,183.6526504965416,183.8413711732151,180.90134794922,181.8151397705078,50759500,0.25,0.0,-0.0068901708319628,171.96312866210937,171.11727661132812,0.0186024162182391,76.51481911885709,3.090495204032294,1.4109065575913855,185.54481288455983,158.38144443965888,27.163368444900986,0.0176452613529827,1,0
2039,2024-05-13 00:00:00-04:00,184.18898588060125,185.83779081511705,183.3745104951717,185.0233154296875,72044800,0.0,0.0,0.0176452613529827,172.64965896606446,171.25361755371094,0.0180192462436497,77.96980956417644,3.506065666190551,1.8299383793112187,187.42437231583875,157.87494561629018,29.549426699548576,0.0061735053714062,1,0
